id_annotation	id_annotator	caption	url	Meta	True	Action	Subjective	Story	Irrelevant	Other	Comment	When	How	Where	Identification	source	image_id
781	1	tourist attraction from the trail	https://media-cdn.tripadvisor.com/media/photo-s/02/ff/7e/03/mohonk-mountain-house.jpg	0	0	0	0	1	0	0		0	0	0	0	None	eyphohgvtl.jpg
782	1	elderly woman enjoying the view of the ocean from a bench on a pier	http://l7.alamy.com/zooms/611a1428e4a543a1b4aa5af0994b4193/elderly-woman-enjoying-the-view-of-the-ocean-from-a-bench-on-a-pier-bntreb.jpg	0	0	0	1	1	0	0		0	0	0	0	None	hrocikhkes.jpg
783	1	animal dressed as a chicken	http://l7.alamy.com/zooms/ef807e9cfcc749129cfea6b33e1f4603/bulldog-dressed-as-a-chicken-bgccpk.jpg	0	1	0	0	0	0	0		0	0	0	0	None	vmzbqphivm.jpg
784	1	a bride in her wedding dress	http://l7.alamy.com/zooms/2932094f958d4c2096f5f0406d905ab0/a-jewish-bride-in-her-wedding-dress-b6mdek.jpg	0	1	0	0	1	0	0		0	0	0	0	None	wkjgwsanqr.jpg
785	1	male hand holding a human skull in the air .	https://media.istockphoto.com/photos/male-hand-holding-a-human-skull-in-the-air-wooden-table-in-the-picture-id865375158?k=6&m=865375158&s=612x612&w=0&h=Gr2X4pyaEegljSFrouWPlupnkJHtAtpTrP2dUbDXLCM=	0	1	0	0	0	0	0		0	0	0	0	None	fqjvkwjuqx.jpg
786	1	black bicycle isolated on a white background	https://image.shutterstock.com/display_pic_with_logo/4341208/526914274/stock-photo-black-bicycle-isolated-on-a-white-background-526914274.jpg	0	1	0	0	0	0	0		0	0	0	0	None	ppgcsblkwy.jpg
787	1	seals fighting for a spot to sleep on the rocks	https://ak0.picdn.net/shutterstock/videos/1603210/thumb/1.jpg	0	0	1	1	0	0	0		0	0	0	0	None	tervtfaltl.jpg
788	1	hang them with chains in your play area and let the kids enjoy their time .	https://dc-cdn.s3-ap-southeast-1.amazonaws.com/a739795d15f8de1a4dbd806f98b2a0df4ac75322-tc-img-preview.jpg	0	0	0	0	1	0	0		0	0	0	0	None	nlxgivrzkl.jpg
789	1	person and father of the bride crying .	http://tiphero.com/wp-content/uploads/2016/10/groom-look11.jpg	0	1	1	0	0	0	0		0	0	0	0	None	xmxouwrxbk.jpg
790	1	actor arrives at the premiere during festival	https://media.gettyimages.com/photos/actress-faye-dunaway-arrives-at-the-blindness-premiere-during-the-picture-id81082522?s=612x612	0	1	0	0	0	0	0		0	0	0	0	None	fpgvgsqphb.jpg
791	1	leaves on the bridge and koi fish	https://media.istockphoto.com/photos/leaves-on-the-bridge-and-koi-fish-picture-id516444014?k=6&m=516444014&s=612x612&w=0&h=AoYaR5KjC-h_eyld5a96tYpcvQ9wHdFmuBt74z40NCY=	0	1	0	0	0	0	0		0	0	0	0	None	lujqddhpkc.jpg
792	1	soccer goalkeeper reacts during the clausura liga mx	https://media.gettyimages.com/photos/coach-enrique-meza-of-toluca-reacts-during-the-clausura-2013-liga-mx-picture-id160567743?s=612x612	0	0	0	0	1	0	0		0	0	0	0	None	hqvmypjehb.jpg
793	1	ways to make the most of your laundry room	http://st.houzz.com/fimgs/4431d34700dcd9be_1873-w660-h431-b0-p0--contemporary-laundry-room.jpg	0	0	0	1	1	0	0		0	0	0	0	None	ddzsjwdepk.jpg
794	1	an appearance on the big stage in the blood of many artists	http://l7.alamy.com/zooms/0251e00e751a4f39b971271b0e8007eb/an-appearance-on-the-big-stage-in-the-blood-of-many-artists-d55mkd.jpg	0	0	0	1	1	0	0		0	0	0	0	None	jphmmvbrfa.jpg
795	1	soldiers march during a military parade as part of celebrations .	https://media.gettyimages.com/photos/peruvian-soldiers-march-during-a-military-parade-as-part-of-peruvian-picture-id584667022?k=6&m=584667022&s=612x612&w=0&h=m-yiwUm7pcjQLnsY1YdHivrcez9A62NLAyaN7tNTAe4=	0	1	1	0	1	0	0		0	0	0	0	None	ueityphbge.jpg
796	1	policeman on the motorcycle passing quickly through fields of grain	http://l7.alamy.com/zooms/bedb0901cc8743fc9e1ddcfa41ab1ce9/policeman-on-the-motorcycle-passing-quickly-through-fields-of-grain-gdgrr9.jpg	0	1	1	0	0	0	0		0	0	0	0	None	bfhwkbhnro.jpg
797	1	a grasshopper on a tiled bathroom floor	http://l7.alamy.com/zooms/61dce7186ff040169c63c32a0292ac78/a-grasshopper-on-a-tiled-bathroom-floor-eb0f8m.jpg	0	1	0	0	0	0	0		0	0	0	0	None	bdjkftqjof.jpg
798	1	these pencils that grow into plants .	https://i.pinimg.com/736x/59/a9/4b/59a94b8a41d3f3d927abaf1bfa0700a2--reduce-reuse-recycle-zach.jpg	0	0	0	0	1	0	0		0	0	0	0	None	isgrhigduh.jpg
799	1	flat paper cut style icon of a car	https://thumb1.shutterstock.com/display_pic_with_logo/4428793/532321678/stock-vector-flat-paper-cut-style-icon-of-a-car-vector-illustration-532321678.jpg	0	1	0	0	0	0	0		0	0	0	0	None	kfuxelfdmo.jpg
800	1	vector illustration of abstract icons based	https://thumb7.shutterstock.com/display_pic_with_logo/110470/110470,1309715712,1/stock-vector-vector-illustration-of-abstract-icons-based-on-the-letter-v-80347921.jpg	0	1	0	0	0	0	0		0	0	0	0	None	zsrnvwmbbu.jpg
801	1	young woman get out of the car near the road	https://ak0.picdn.net/shutterstock/videos/27077590/thumb/1.jpg	0	1	1	0	0	0	0		0	0	0	0	None	rzojjsrjjy.jpg
802	1	rock and roll artist performs	https://media.gettyimages.com/photos/rock-n-roll-singer-and-guitarist-charlie-gracie-performs-at-the-on-picture-id464510881?s=612x612	0	1	1	0	0	0	0		0	0	0	0	None	gptcohqbws.jpg
803	1	artist performs live on the stage .	https://media.gettyimages.com/photos/fred-durst-of-limp-bizkit-performs-live-on-the-stage-at-la-riviera-on-picture-id104033246	0	1	1	0	0	0	0		0	0	0	0	None	vhccthycsy.jpg
804	1	the crowd at last year 's expo .	https://khaliladis.files.wordpress.com/2014/03/dsc05365.jpg	0	0	0	0	1	0	0		0	0	0	0	None	yntsnarlix.jpg
805	1	a set of birds drawn with curves	https://image.shutterstock.com/z/stock-vector-a-set-of-five-birds-drawn-with-curves-69108556.jpg	0	1	0	0	0	0	0		0	0	0	0	None	gwfffvixrd.jpg
806	1	view from a roof terrace	https://image.shutterstock.com/z/stock-photo-view-of-the-mediterranean-sea-from-a-roof-terrace-in-andalucia-spain-48977794.jpg	0	1	0	0	0	0	0		0	0	0	0	None	mlfzzyciil.jpg
807	1	family picnic with a dog	https://media.istockphoto.com/photos/family-picnic-with-a-dog-picture-id899141582?k=6&m=899141582&s=612x612&w=0&h=Iu94uXImvAfMvawwHJ9zbSQMMPnapvwm0xk6U39JuAQ=	0	0	0	0	1	0	0		0	0	0	0	None	vwybrfgcfu.jpg
808	1	hiker with map on a trail .	http://l7.alamy.com/zooms/53c5c63ba35548f38ea081a66b975a24/hiker-with-map-on-a-trail-in-the-redwood-forest-national-park-california-famtb0.jpg	0	1	0	0	0	0	0		0	0	0	0	None	pkzqknsfdt.jpg
809	1	teenage boys pitching a tent at the lake in forest	https://ak5.picdn.net/shutterstock/videos/31612495/thumb/1.jpg	0	1	1	0	0	0	0		0	0	0	0	None	feootexjjo.jpg
810	1	think the slow cooker is just for meat ? no way !	https://s-media-cache-ak0.pinimg.com/originals/50/aa/13/50aa131883ccff8149dc7a174d7ad050.jpg	0	0	0	0	1	0	0		0	0	0	0	None	pgjaqaacrw.jpg
811	1	toothpaste and toothbrush in a glass	https://media.gettyimages.com/photos/toothpaste-and-toothbrush-in-a-glass-picture-id73976826?s=612x612	0	1	0	0	0	0	0		0	0	0	0	None	xihahiljqp.jpg
812	1	couple dancing at party and enjoying each other , black silhouettes of woman wearing dress and man in suit on vector illustration isolated on white	https://image.shutterstock.com/z/stock-vector-couple-dancing-at-party-and-enjoying-each-other-black-silhouettes-of-woman-wearing-dress-and-man-726105589.jpg	0	1	1	0	0	0	0		0	0	0	0	None	ogpgrbzhch.jpg
813	1	a female waiting to cross a road and sheltering under her umbrella in a shower of rain	http://l7.alamy.com/zooms/d30219c872ff46d4a74a482385d567f7/a-female-waiting-to-cross-a-road-and-sheltering-under-her-umbrella-c5gygg.jpg	0	1	1	0	0	0	0		0	0	0	0	None	mdudneiipb.jpg
814	1	interior design ideas for the kitchen and the different styles of cuisine	https://www.ofdesign.net/wp-content/uploads/images/100-interior-design-ideas-for-the-kitchen-and-the-different-styles-of-cuisine-81-357251413.jpg	0	0	0	0	1	0	0		0	0	0	0	None	nnrflfexdn.jpg
815	1	map that i drew a while ago , just before we moved .	https://i.pinimg.com/736x/de/6f/69/de6f69cec0832c66ec9530f520eb3f07--jacksonville-beach-maps.jpg	0	0	0	0	1	0	0		0	0	0	0	None	rzzybtcwvg.jpg
816	1	yellow house on the hill and rainbow .	https://thumb1.shutterstock.com/display_pic_with_logo/541072/117482308/stock-vector-yellow-house-on-the-hill-and-rainbow-summer-landscape-vector-illustrator-117482308.jpg	0	1	0	0	0	0	0		0	0	0	0	None	mizzvhdkvl.jpg
817	1	father and little son are sitting by the window in evening and watching cartoons in tablet pc	https://ak3.picdn.net/shutterstock/videos/11212163/thumb/1.jpg	0	1	1	0	0	0	0		0	0	0	0	None	czueurstif.jpg
818	1	person , right , leaves to find her family after the commencement ceremony	https://cdn.thepennyhoarder.com/wp-content/uploads/2017/10/17140000/FTCCRACKDOWN1017.jpg	0	0	1	0	1	0	0		0	0	0	0	None	iqkyjdscvp.jpg
819	1	surfing in a giant ball at festival	http://l7.alamy.com/zooms/a2274bdf3910420e93678a22c191e7fa/wayne-coyne-of-the-flaming-lips-crowd-surfing-in-a-giant-ball-at-glastonbury-bn18f6.jpg	0	1	1	0	0	0	0		0	0	0	0	None	qacurxxijd.jpg
821	1	a model walks the runway at the show during ss14	https://media.gettyimages.com/photos/model-walks-the-runway-at-the-antonio-berardi-show-during-london-picture-id180776972?s=612x612	0	1	1	0	0	0	0		0	0	0	0	None	hxrktiplha.jpg
822	1	each of the bedrooms features furniture that has been designed by an internationally renowned artist	http://i.dailymail.co.uk/i/pix/2017/04/21/11/3F738CF600000578-3923968-image-a-16_1492771101104.jpg	0	0	0	0	1	0	0		0	0	0	0	None	prkazbeiht.jpg
823	1	operatic pop artist attends the royal world premiere held .	https://media.gettyimages.com/photos/katherine-jenkins-attends-the-royal-world-premiere-of-quantum-of-at-picture-id83484050	0	0	0	0	1	0	0		0	0	0	0	None	unmtqdgaft.jpg
825	1	people click into their skis .	https://usathss.files.wordpress.com/2016/11/635915883150173028-ski3.jpg?w=1000&h=667	0	1	1	0	0	0	0		0	0	0	0	None	rtkyyddwao.jpg
826	1	happy father and son smiling at each other	https://static.lgamerica.com/assets/images/content/stock-images/dad-son-2x.jpg	0	1	1	0	0	0	0		0	0	0	0	None	sauyhqwlba.jpg
827	1	person of a mother and child	http://l7.alamy.com/zooms/a828a4577a2a44c9bdde9c5e116b59d1/hugh-douglas-hamilton-portrait-of-a-mother-and-child-hm3meg.jpg	0	1	0	0	0	0	0		0	0	0	0	None	fyapzwjzny.jpg
828	1	hand drawn vector illustration or drawing of a dove bird representing the holy spirit symbol	https://i.pinimg.com/736x/91/19/bb/9119bbdd82863406956f28905f15c267.jpg	0	0	0	1	0	0	0		0	0	0	0	None	estlkitnbk.jpg
829	1	person it is not possible for this to be any more darling !	https://i.pinimg.com/736x/cb/7e/98/cb7e984178061ee44452a6d05e39a40e--s-fashion-women-vintage-fashion-s.jpg	0	0	0	1	0	0	0		0	0	0	0	None	miniywvnkx.jpg
830	1	voters take part in the referendum	http://l7.alamy.com/zooms/8010f36909954eaba103dcec48402459/voters-take-part-in-the-eu-referendum-at-st-thomass-church-centre-g5pkw9.jpg	0	0	0	0	1	0	0		0	0	0	0	None	ihfzywawku.jpg
831	1	caucasian family walking on a beach at sunset	https://ak7.picdn.net/shutterstock/videos/14574277/thumb/1.jpg	0	1	1	0	0	0	0		0	0	0	0	None	dypfjcsqsa.jpg
832	1	an illustration of a beehive suspended from a tree with bees around it illustration	https://us.123rf.com/450wm/jroblesart/jroblesart1501/jroblesart150100022/35459038-an-illustration-of-a-beehive-suspended-from-a-tree-with-bees-around-it.jpg?ver=6	0	1	0	0	0	0	0		0	0	0	0	None	pzdvbivxxc.jpg
833	1	businessman with is ear to the grass	https://media.gettyimages.com/photos/businessman-with-is-ear-to-the-grass-picture-id173018935?s=612x612	0	1	0	0	0	0	0		0	0	0	0	None	ndutbukmoe.jpg
834	1	actor and her son attends the premiere at person .	https://media.gettyimages.com/photos/xenia-seeberg-and-her-son-philipelias-attends-the-paddington-2-at-picture-id873243604	0	1	0	0	0	0	0		0	0	0	0	None	elrlzgoffk.jpg
835	1	person the erratic style of the artist is echoed on person	http://www.buro247.my/thumb/625x960_0/galleries/2017/10/lady-dior-art-2-19.jpg	0	0	0	0	0	0	1	text is gibberish	0	0	0	0	None	aybsprrdsm.jpg
837	1	television show host attends awards .	https://media.gettyimages.com/photos/laura-whitmore-attends-the-scottish-fashion-awards-at-corinthia-hotel-picture-id486385526	0	1	0	0	0	0	0		0	0	0	0	None	lktdhtaxwe.jpg
838	1	a full cup of dark roast , cob , and matches ; all set to relax .	https://i.pinimg.com/736x/ba/7b/69/ba7b69c982aa5a019b261d0cebc8ad94--dark-roast-roasts.jpg	0	1	0	1	0	0	0		0	0	0	0	None	pfnoqjrjff.jpg
839	1	happy and smiling woman walking and talking on the phone .	https://ak8.picdn.net/shutterstock/videos/24829178/thumb/9.jpg?i10c=img.resize(height:160)	0	1	1	0	0	0	0		0	0	0	0	None	eelledczvv.jpg
840	1	a mom cleans & plays with her baby .	https://ak9.picdn.net/shutterstock/videos/17926765/thumb/1.jpg	0	0	1	1	0	0	0		0	0	0	0	None	dcjoqkyppe.jpg
841	1	abandoned dock stretches out into the rippling waters of a loch under a clouded sky in beautiful high definition 4k	https://ak7.picdn.net/shutterstock/videos/31599487/thumb/1.jpg?i10c=img.resize(height:160)	0	1	0	1	0	0	0		0	0	0	0	None	sytpmizkcw.jpg
842	1	a picture of a sparkling clean bathroom	http://l7.alamy.com/zooms/958f168d2cef4c21944be6759e52f3a3/a-picture-of-a-sparkling-clean-bathroom-d65k9e.jpg	0	0	0	1	0	0	0		0	0	0	0	None	quvmvgctom.jpg
843	1	wooden sign isolated on the white background .	https://thumb7.shutterstock.com/display_pic_with_logo/806698/222208009/stock-photo-wooden-sign-isolated-on-the-white-background-d-illustration-222208009.jpg	0	1	0	0	0	0	0		0	0	0	0	None	qrbbsyjkcm.jpg
844	1	no sign or symbol with long shadow	https://us.123rf.com/450wm/donets/donets1507/donets150700862/42964939-no-sign-or-symbol-with-long-shadow.jpg?ver=6	0	1	0	0	0	0	0		0	0	0	0	None	svxeprnzxl.jpg
846	1	actor , film director , and actors arrive for the premiere .	https://media.gettyimages.com/photos/actor-pedro-pascal-director-zhang-yimou-and-actors-jing-tian-and-matt-picture-id635601940	0	1	0	0	0	0	0		0	0	0	0	None	ihudvlfyyb.jpg
847	1	dramatic sky with bell tower of person	http://l7.alamy.com/zooms/edce7674ea3943f5a7cb9bdec34c1887/brazil-brasilia-dramatic-sky-with-bell-tower-of-the-cathedral-our-dj9wh5.jpg	0	0	0	1	0	0	0		0	0	0	0	None	fhkiespiic.jpg
848	1	hip hop artist sings new songs from his latest album at festival .	http://c8.alamy.com/comp/K5KGP7/john-forte-sings-new-songs-from-his-latest-album-at-the-greenpoint-K5KGP7.jpg	0	0	0	0	1	0	0		0	0	0	0	None	alquwahztl.jpg
849	1	basketball shooting guard handles the ball during a game against sports team .	https://media.gettyimages.com/photos/jeremy-lamb-of-the-charlotte-hornets-handles-the-ball-during-a-game-picture-id618920616?k=6&m=618920616&s=612x612&w=0&h=qM9T8HYBx2SftVuPHysZcvG24uk88qck07tGtc2QpQM=	0	1	1	0	0	0	0		0	0	0	0	None	lbkwqbxipv.jpg
850	1	actors looking at martial artist lying on a sofa in the film	https://media.gettyimages.com/photos/british-actors-dirk-bogarde-and-john-mills-looking-at-british-actor-picture-id174312403?s=612x612	0	0	1	0	1	0	0		0	0	0	0	None	jxnclysycz.jpg
851	1	literally the funniest anime i 've seen in awhile !	https://i.pinimg.com/736x/5d/1a/ee/5d1aeebbe7a364b0024c287b1f19df34--school-boy-the-funniest.jpg	0	0	0	1	0	0	0		0	0	0	0	None	yuhfwgbelv.jpg
852	1	you 've never been on a bus like this .	https://images.milled.com/2015-05-09/GfJXDdghJbrgEcj0/s4y7e0eBv1KT.jpg	0	0	0	0	1	0	0		0	0	0	0	None	yvdcmnetqm.jpg
853	1	zigzag bridge steals the show in the garden	https://cdn.decoist.com/wp-content/uploads/2015/06/Zigzag-bridge-steals-teh-show-in-the-Japanese-garden.jpg	0	0	0	1	0	0	0		0	0	0	0	None	qtluhfmqbg.jpg
854	1	award winner , signs autographs for the fans	https://cdn-2.motorsport.com/images/mgl/68vG5gG2/s8/f1-japanese-gp-2017-lewis-hamilton-mercedes-amg-f1-signs-autographs-for-the-fans.jpg	0	1	1	0	0	0	0		0	0	0	0	None	pnbcrobuae.jpg
855	1	person and white goat eating green pasture on a cloudy day in a farm	http://l7.alamy.com/zooms/f8b7ba895774408e81f254e1ed5a3cc7/brown-and-white-goat-eating-green-pasture-on-a-cloudy-day-in-a-cuban-fhcmm2.jpg	0	0	1	1	0	0	0		0	0	0	0	None	ounkfxnojx.jpg
856	1	portrait of a white leopard snarling mouth	https://thumb1.shutterstock.com/display_pic_with_logo/3050456/531296644/stock-photo-portrait-of-a-white-leopard-snarling-mouth-531296644.jpg	0	1	0	0	0	0	0		0	0	0	0	None	pnfmqlqwma.jpg
857	1	person connects with a pitch for a hit against a city in the first inning of a boy 's district final game .	http://photos.mycapture.com/TWCM/1473481/41921058E.jpg	0	0	1	0	1	0	0		0	0	0	0	None	jhbyzocdsj.jpg
858	1	winner of the silver and bronze medals ski jumper	http://www.zastavki.com/pictures/640x480/2014/_Winner_of_the_silver_and_bronze_medals_Japanese_ski_jumper_Noriaki_Kasai_at_the_Olympics_in_Sochi_068694_29.jpg	0	0	0	0	1	0	0		0	0	0	0	None	utxulfotgp.jpg
859	1	that is gorgeous lookin tattoo !	https://i.pinimg.com/736x/40/cc/60/40cc60fa4c18f2f9e4d43838114ee154--back-neck-tattoos-zelda-tattoo.jpg	0	0	0	1	0	0	0		0	0	0	0	None	putlmhcdkw.jpg
860	1	portrait of a happy family with a pregnant mother	https://ak5.picdn.net/shutterstock/videos/17228905/thumb/12.jpg	0	1	0	0	0	0	0		0	0	0	0	None	ckmfyavdik.jpg
861	1	festive interior of the room .	https://image.shutterstock.com/display_pic_with_logo/4137676/534273550/stock-vector-festive-interior-of-the-room-girl-milk-and-cookies-snack-for-santa-claus-vector-text-534273550.jpg	0	0	0	0	0	1	0		0	0	0	0	None	urfijkhjxp.jpg
862	1	if this was my bathroom , i 'd feel like i was in a hotel all the time	https://i.pinimg.com/736x/fa/18/f9/fa18f94e2388a6d0bda3ab9328decc28.jpg	0	0	0	1	0	0	0		0	0	0	0	None	avcldhxjxa.jpg
863	1	it 's a photo of a young woman who is hiding herself behind her hands in a field or farm in the countryside	http://l7.alamy.com/zooms/b03e24dee80e479e851a1f358c53bceb/its-a-photo-of-a-young-woman-who-is-hiding-herself-behind-her-hands-embkyt.jpg	0	1	1	0	0	0	0		0	0	0	0	None	eimoskxfps.jpg
864	1	stock image ofred european squirrel sitting on top of a green painted fence while it 's snowing .	https://d2gg9evh47fn9z.cloudfront.net/800px_COLOURBOX1215820.jpg	0	1	0	0	0	0	0		0	0	0	0	None	tnkgtpbigg.jpg
865	1	radio broadcaster takes you on an extensive tour as decorated for the christmas season .	https://s-media-cache-ak0.pinimg.com/736x/d1/25/d2/d125d24b7f160c11fb056b968bc34e93.jpg	0	0	0	0	1	0	0		0	0	0	0	None	gwztfvpfio.jpg
866	1	people waiting on the platform at the train station designed by artist	http://l7.alamy.com/zooms/f73e0cbf37764b08a957a32dddfbdcda/uelzen-germany-december-04-2016-people-waiting-on-the-platform-at-hdy07f.jpg	0	1	0	0	1	0	0		0	0	0	0	None	gayeyvjhwa.jpg
867	1	over the mountains to a city	https://i0.wp.com/cindi-keller.com/wp-content/uploads/2014/09/cindi-keller_2014-08-15_15.07.29_ronda-spain.jpg?w=400&h=533&crop&ssl=1	0	0	0	0	1	0	0		0	0	0	0	None	cdccgqlvbw.jpg
868	1	artist and big beat artist of big beat artist perform live on stage	https://media.gettyimages.com/photos/keith-flint-and-maxim-reality-of-the-prodigy-perform-live-on-stage-at-picture-id897130574?s=612x612	0	1	1	0	0	0	0		0	0	0	0	None	xgrawwuddj.jpg
869	1	actors attend the season premiere on the lot .	https://media.gettyimages.com/photos/actress-anne-heche-and-actor-thomas-jane-attend-the-season-2-premiere-picture-id102361732	0	1	0	0	0	0	0		0	0	0	0	None	ldidlxhbuc.jpg
871	1	close - up eye of a large fish	https://media.istockphoto.com/photos/closeup-eye-of-a-large-fish-picture-id185112141?k=6&m=185112141&s=612x612&w=0&h=GUMddeoudMUhImSggK5yVFLdtHJv1WnUHW-awsqSgIU=	0	1	0	0	0	0	0		0	0	0	0	None	xafhgaflmk.jpg
872	1	australian rules footballer stretches with team - mates during a training session .	https://media.gettyimages.com/photos/ty-vickery-stretches-with-teammates-during-a-richmond-tigers-afl-at-picture-id487251104?k=6&m=487251104&s=612x612&w=0&h=7Av2O5pVI6j1ABR7GSRFPcjU2CuB8XHKB0WfDHd7jY4=	0	1	1	0	0	0	0		0	0	0	0	None	nhymorapjk.jpg
873	1	waterfall that drains crater lake	http://bossingnewzealand.co.nz/wp-content/uploads/2013/10/huka-falls-taupo.jpg	0	0	0	0	1	0	0		0	0	0	0	None	lnujocazhc.jpg
874	1	ice hockey player defends the goal against sports team	https://media.gettyimages.com/photos/martin-gerber-of-the-edmonton-oilers-defends-the-goal-against-the-picture-id107170702?s=612x612	0	1	1	0	0	0	0		0	0	0	0	None	fvpihloaho.jpg
